Date;GoodID;GoodName;GoodParent;RetailPrice;UnitOfMeasurement;Department;Quantity;SumOfSale;Cost
2020-05-29;BI-00000017;SC Еклер Банан Маракуйя;SC Еклери;49,00;шт;Підрозділ SHOco (Сахарова);13,00;604,00;100,44
2020-05-29;BI-00000017;SC Еклер Банан Маракуйя;SC Еклери;49,00;шт;Підрозділ SHOco (Курбаса);10,00;490,00;77,26
2020-05-29;BI-00000018;SC Еклер Ваніль;SC Еклери;45,00;шт;Підрозділ SHOco (Сахарова);18,00;742,50;116,98
2020-05-29;BI-00000018;SC Еклер Ваніль;SC Еклери;45,00;шт;Підрозділ SHOco (Курбаса);7,00;315,00;45,50
2020-05-29;BI-00000022;SC Еклер Карамель;SC Еклери;49,00;шт;Підрозділ SHOco (Сахарова);25,00;1078,40;178,32
2020-05-29;BI-00000022;SC Еклер Карамель;SC Еклери;49,00;шт;Підрозділ SHOco (Курбаса);12,00;588,00;85,59
2020-05-29;BI-00000023;SC Еклер Кокос;SC Еклери;45,00;шт;Підрозділ SHOco (Сахарова);8,00;340,00;95,65
2020-05-29;BI-00000023;SC Еклер Кокос;SC Еклери;45,00;шт;Підрозділ SHOco (Курбаса);6,00;250,00;71,74
2020-05-29;BI-00000027;SC Еклер Фісташка;SC Еклери;49,00;шт;Підрозділ SHOco (Сахарова);20,00;882,50;283,40
2020-05-29;BI-00000027;SC Еклер Фісташка;SC Еклери;49,00;шт;Підрозділ SHOco (Курбаса);6,00;294,00;85,02
2020-05-29;BI-00000028;SC Еклер Фундук ;SC Еклери;45,00;шт;Підрозділ SHOco (Сахарова);11,00;470,00;138,85
2020-05-29;BI-00000028;SC Еклер Фундук ;SC Еклери;45,00;шт;Підрозділ SHOco (Курбаса);4,00;180,00;50,50
2020-05-29;BI-00000029;SC Еклер Ягода;SC Еклери;45,00;шт;Підрозділ SHOco (Сахарова);14,00;533,50;79,90
2020-05-29;BI-00000029;SC Еклер Ягода;SC Еклери;45,00;шт;Підрозділ SHOco (Курбаса);7,00;315,00;39,95
2020-05-29;BI-00000032;SC Міні еклер Банан Маракуя;SC Міні еклери;29,00;шт;Підрозділ SHOco (Сахарова);10,00;329,78;41,75
2020-05-29;BI-00000037;SC Міні еклер Карамель;SC Міні еклери;29,00;шт;Підрозділ SHOco (Сахарова);10,00;329,78;42,22
2020-05-29;BI-00000054;SC Круасан Шоколадний ганаш;SC Круасани/Слойки;52,00;шт;Підрозділ SHOco (Сахарова);59,00;2766,70;976,02
2020-05-29;BI-00000054;SC Круасан Шоколадний ганаш;SC Круасани/Слойки;52,00;шт;Підрозділ SHOco (Курбаса);20,00;1022,00;330,85
