Date;GoodID;GoodName;GoodParent;RetailPrice;UnitOfMeasurement;Department;Quantity;SumOfSale;Cost
2021-09-05;BI-00000017;SC Еклер Банан Маракуйя;SC Еклери;55,00;шт;Підрозділ SHOco (Сахарова);25,00;1137,50;247,02
2021-09-05;BI-00000017;SC Еклер Банан Маракуйя;SC Еклери;55,00;шт;Підрозділ SHOco (Курбаса);12,00;555,00;118,57
2021-09-05;BI-00000017;SC Еклер Банан Маракуйя;SC Еклери;55,00;шт;Підрозділ SHOco (Кульпарківська);8,00;440,00;79,05
2021-09-05;BI-00000017;SC Еклер Банан Маракуйя;SC Еклери;55,00;шт;Підрозділ SHOco (Угорська);6,00;330,00;59,28
2021-09-05;BI-00000018;SC Еклер Ваніль;SC Еклери;49,00;шт;Підрозділ SHOco (Сахарова);42,00;1958,20;407,73
2021-09-05;BI-00000018;SC Еклер Ваніль;SC Еклери;49,00;шт;Підрозділ SHOco (Курбаса);18,00;853,00;174,74
2021-09-05;BI-00000018;SC Еклер Ваніль;SC Еклери;49,00;шт;Підрозділ SHOco (Кульпарківська);12,00;530,00;116,50
2021-09-05;BI-00000018;SC Еклер Ваніль;SC Еклери;49,00;шт;Підрозділ SHOco (Угорська);12,00;588,00;116,50
2021-09-05;BI-00000019;SC Еклер Груша;SC Еклери;49,00;шт;Підрозділ SHOco (Сахарова);18,00;792,00;271,59
2021-09-05;BI-00000019;SC Еклер Груша;SC Еклери;49,00;шт;Підрозділ SHOco (Курбаса);10,00;490,00;150,89
2021-09-05;BI-00000019;SC Еклер Груша;SC Еклери;49,00;шт;Підрозділ SHOco (Кульпарківська);8,00;392,00;120,71
2021-09-05;BI-00000019;SC Еклер Груша;SC Еклери;49,00;шт;Підрозділ SHOco (Угорська);3,00;126,00;45,27
2021-09-05;BI-00000022;SC Еклер Карамель;SC Еклери;55,00;шт;Підрозділ SHOco (Сахарова);35,00;1687,50;443,40
2021-09-05;BI-00000022;SC Еклер Карамель;SC Еклери;55,00;шт;Підрозділ SHOco (Курбаса);22,00;1156,00;278,71
2021-09-05;BI-00000022;SC Еклер Карамель;SC Еклери;55,00;шт;Підрозділ SHOco (Кульпарківська);12,00;660,00;152,02
2021-09-05;BI-00000022;SC Еклер Карамель;SC Еклери;55,00;шт;Підрозділ SHOco (Угорська);9,00;495,00;114,01
2021-09-05;BI-00000023;SC Еклер Кокос;SC Еклери;49,00;шт;Підрозділ SHOco (Сахарова);29,00;1272,36;459,87
2021-09-05;BI-00000023;SC Еклер Кокос;SC Еклери;49,00;шт;Підрозділ SHOco (Курбаса);10,00;469,00;158,57
2021-09-05;BI-00000023;SC Еклер Кокос;SC Еклери;49,00;шт;Підрозділ SHOco (Кульпарківська);8,00;371,00;126,86
2021-09-05;BI-00000023;SC Еклер Кокос;SC Еклери;49,00;шт;Підрозділ SHOco (Угорська);3,00;147,00;47,57
2021-09-05;BI-00000024;SC Еклер Крем Чіз Ягоди;SC Еклери;60,00;шт;Підрозділ SHOco (Сахарова);14,00;840,00;303,46
2021-09-05;BI-00000024;SC Еклер Крем Чіз Ягоди;SC Еклери;60,00;шт;Підрозділ SHOco (Курбаса);16,00;960,00;346,82
2021-09-05;BI-00000024;SC Еклер Крем Чіз Ягоди;SC Еклери;60,00;шт;Підрозділ SHOco (Кульпарківська);13,00;780,00;281,78
2021-09-05;BI-00000024;SC Еклер Крем Чіз Ягоди;SC Еклери;60,00;шт;Підрозділ SHOco (Угорська);8,00;480,00;173,41
2021-09-05;BI-00000025;SC Еклер Лимон;SC Еклери;55,00;шт;Підрозділ SHOco (Сахарова);2,00;110,00;30,29
2021-09-05;BI-00000025;SC Еклер Лимон;SC Еклери;55,00;шт;Підрозділ SHOco (Курбаса);16,00;834,00;242,29
2021-09-05;BI-00000025;SC Еклер Лимон;SC Еклери;55,00;шт;Підрозділ SHOco (Кульпарківська);7,00;362,00;106,00
2021-09-05;BI-00000025;SC Еклер Лимон;SC Еклери;55,00;шт;Підрозділ SHOco (Угорська);9,00;472,00;136,29
2021-09-05;BI-00000027;SC Еклер Фісташка;SC Еклери;55,00;шт;Підрозділ SHOco (Сахарова);22,00;993,50;543,46
2021-09-05;BI-00000027;SC Еклер Фісташка;SC Еклери;55,00;шт;Підрозділ SHOco (Курбаса);23,00;1219,00;568,17
2021-09-05;BI-00000027;SC Еклер Фісташка;SC Еклери;55,00;шт;Підрозділ SHOco (Кульпарківська);14,00;770,00;345,84
2021-09-05;BI-00000027;SC Еклер Фісташка;SC Еклери;55,00;шт;Підрозділ SHOco (Угорська);13,00;715,00;321,14
2021-09-05;BI-00000028;SC Еклер Фундук ;SC Еклери;49,00;шт;Підрозділ SHOco (Сахарова);19,00;792,16;301,80
2021-09-05;BI-00000028;SC Еклер Фундук ;SC Еклери;49,00;шт;Підрозділ SHOco (Курбаса);21,00;1010,00;333,57
2021-09-05;BI-00000028;SC Еклер Фундук ;SC Еклери;49,00;шт;Підрозділ SHOco (Кульпарківська);10,00;452,00;158,85
2021-09-05;BI-00000028;SC Еклер Фундук ;SC Еклери;49,00;шт;Підрозділ SHOco (Угорська);9,00;441,00;142,96
2021-09-05;BI-00000029;SC Еклер Ягода;SC Еклери;49,00;шт;Підрозділ SHOco (Сахарова);15,00;645,00;172,18
2021-09-05;BI-00000029;SC Еклер Ягода;SC Еклери;49,00;шт;Підрозділ SHOco (Курбаса);22,00;1051,00;252,53
2021-09-05;BI-00000029;SC Еклер Ягода;SC Еклери;49,00;шт;Підрозділ SHOco (Кульпарківська);12,00;588,00;137,74
2021-09-05;BI-00000029;SC Еклер Ягода;SC Еклери;49,00;шт;Підрозділ SHOco (Угорська);5,00;191,00;57,39
2021-09-05;BI-00000032;SC Міні еклер Банан Маракуя;SC Міні еклери;35,00;шт;Підрозділ SHOco (Сахарова);75,00;2361,82;385,33
2021-09-05;BI-00000034;SC Міні еклер Ваніль;SC Міні еклери;32,00;шт;Підрозділ SHOco (Сахарова);10,00;296,91;80,25
2021-09-05;BI-00000035;SC Міні еклер Груша;SC Міні еклери;32,00;шт;Підрозділ SHOco (Сахарова);20,00;448,03;191,11
2021-09-05;BI-00000037;SC Міні еклер Карамель;SC Міні еклери;37,00;шт;Підрозділ SHOco (Сахарова);65,00;2211,66;473,76
