Date;GoodID;GoodName;GoodParent;RetailPrice;UnitOfMeasurement;Department;Quantity;SumOfSale;Cost
2022-01-16;BI-00007659;SC Крафін Йогурт Ожина;SC Круасани/Слойки;55,00;шт;Підрозділ SHOco (Кульпарківська);12,00;660,00;185,05
2022-01-16;BI-00000097;SC Міні макарони Асорті;SC Макарони;85,00;шт;Підрозділ SHOco (Кульпарківська);4,00;340,00;104,81
2022-01-16;BI-00000133;SC Тістечко Манго Маракуйя Кокос;SC Тістечка/Десерти;99,00;шт;Підрозділ SHOco (Угорська);4,00;396,00;144,76
2022-01-16;BI-00000096;SC Макарон Шоколад ;SC Макарони;38,00;шт;Підрозділ SHOco (Кульпарківська);7,00;274,00;54,21
2022-01-16;BI-00005650;SC Макарон Чай Ерл Грей Лимон;SC Макарони;38,00;шт;Підрозділ SHOco (Угорська);6,00;228,00;45,19
2022-01-16;BI-00003061;SC Тістечко Шоколадний веган;SC Тістечка/Десерти;94,00;шт;Підрозділ SHOco (Сахарова);1,00;94,00;26,90
2022-01-16;BI-00006654;SC Круасан Цільнозерновий;SC Круасани/Слойки;45,00;шт;Підрозділ SHOco (Угорська);2,00;90,00;23,59
2022-01-16;BI-00000325;SC Печиво Фітнес 100г;SC Печиво/Безе;48,00;шт;Підрозділ SHOco (Курбаса);5,30;254,40;73,52
2022-01-16;BI-00000017;SC Еклер Банан Маракуйя;SC Еклери;59,00;шт;Підрозділ SHOco (Курбаса);12,00;708,00;126,52
2022-01-16;BI-00000324;SC Печиво Пісочне з апельсиновим конфітюром 100г;SC Печиво/Безе;48,00;шт;Підрозділ SHOco (Сахарова);2,00;96,00;26,02
2022-01-16;BI-00000044;SC Міні еклер Ягода;SC Міні еклери;32,00;шт;Підрозділ SHOco (Сахарова);15,00;462,50;114,21
2022-01-16;BI-00000325;SC Печиво Фітнес 100г;SC Печиво/Безе;48,00;шт;Підрозділ SHOco (Кульпарківська);5,15;247,20;71,44
2022-01-16;BI-00000017;SC Еклер Банан Маракуйя;SC Еклери;59,00;шт;Підрозділ SHOco (Кульпарківська);7,00;413,00;73,80
2022-01-16;BI-00003502;SC Тарта Фундук;SC Тістечка/Десерти;99,00;шт;Підрозділ SHOco (Курбаса);6,00;594,00;154,30
2022-01-16;BI-00000158;SC Міні тістечко Чорний ліс;SC Міні тістечка/десерти;37,00;шт;Підрозділ SHOco (Сахарова);10,00;420,00;151,38
2022-01-16;BI-00000096;SC Макарон Шоколад ;SC Макарони;38,00;шт;Підрозділ SHOco (Курбаса);8,00;281,00;61,95
2022-01-16;BI-00007519;SC Тістечко Слива Мак;SC Тістечка/Десерти;95,00;шт;Підрозділ SHOco (Курбаса);9,00;855,00;289,27
2022-01-16;BI-00003061;SC Тістечко Шоколадний веган;SC Тістечка/Десерти;94,00;шт;Підрозділ SHOco (Курбаса);1,00;94,00;26,90
2022-01-16;BI-00005776;SC Сет Авторських цукерок;SC Цукерки;270,00;шт;Підрозділ SHOco (Угорська);2,00;540,00;72,26
2022-01-16;BI-00000018;SC Еклер Ваніль;SC Еклери;55,00;шт;Підрозділ SHOco (Кульпарківська);14,00;781,00;141,17
2022-01-16;BI-00000029;SC Еклер Ягода;SC Еклери;55,00;шт;Підрозділ SHOco (Курбаса);11,00;605,00;138,76
2022-01-16;BI-00000018;SC Еклер Ваніль;SC Еклери;55,00;шт;Підрозділ SHOco (Курбаса);12,00;625,00;121,01
2022-01-16;BI-00000023;SC Еклер Кокос;SC Еклери;55,00;шт;Підрозділ SHOco (Угорська);6,00;303,00;99,79
2022-01-16;BI-00000319;SC Безе Шоколад 100г;SC Печиво/Безе;45,00;шт;Підрозділ SHOco (Угорська);1,25;56,25;9,64
2022-01-16;BI-00007519;SC Тістечко Слива Мак;SC Тістечка/Десерти;95,00;шт;Підрозділ SHOco (Кульпарківська);3,00;285,00;96,43
2022-01-16;BI-00000091;SC Макарон Пармезан;SC Макарони;38,00;шт;Підрозділ SHOco (Угорська);3,00;114,00;21,92
2022-01-16;BI-00006208;SC Торт Мусовий Малина Лайм ;SC Торти Мусові;600,00;кг;Підрозділ SHOco (Сахарова);1,70;1020,00;468,26
2022-01-16;BI-00005514;SC Міні тарта Вишня;SC Міні тістечка/десерти;45,00;шт;Підрозділ SHOco (Сахарова);20,00;800,00;206,84
2022-01-16;BI-00003061;SC Тістечко Шоколадний веган;SC Тістечка/Десерти;94,00;шт;Підрозділ SHOco (Кульпарківська);1,00;94,00;26,90
2022-01-16;BI-00000206;SC Хліб Сербський;SC Хліб;34,00;шт;Підрозділ SHOco (Угорська);2,00;68,00;15,06
2022-01-16;BI-00000054;SC Круасан Шоколадний ганаш;SC Круасани/Слойки;67,00;шт;Підрозділ SHOco (Сахарова);48,00;2839,70;878,80
2022-01-16;BI-00000018;SC Еклер Ваніль;SC Еклери;55,00;шт;Підрозділ SHOco (Сахарова);25,00;1167,00;252,10
2022-01-16;BI-00000085;SC Макарон Кава;SC Макарони;38,00;шт;Підрозділ SHOco (Сахарова);4,00;125,00;20,19
2022-01-16;BI-00000035;SC Міні еклер Груша;SC Міні еклери;32,00;шт;Підрозділ SHOco (Сахарова);10,00;351,00;92,81
2022-01-16;BI-00000139;SC Тістечко Чорний Ліс;SC Тістечка/Десерти;99,00;шт;Підрозділ SHOco (Угорська);8,00;792,00;236,26
2022-01-16;BI-00002998;SC Макарон Манго Маракуйя;SC Макарони;38,00;шт;Підрозділ SHOco (Кульпарківська);9,00;342,00;67,33
2022-01-16;BI-00000032;SC Міні еклер Банан Маракуя;SC Міні еклери;35,00;шт;Підрозділ SHOco (Сахарова);15,00;487,50;81,23
2022-01-16;BI-00000081;SC Равлик з маком;SC Круасани/Слойки;55,00;шт;Підрозділ SHOco (Угорська);8,00;440,00;132,07
2022-01-16;BI-00007735;SC Кутя 400г;SC Святкові товари;180,00;шт;Підрозділ SHOco (Сахарова);2,00;360,00;101,57
2022-01-16;BI-00000097;SC Міні макарони Асорті;SC Макарони;85,00;шт;Підрозділ SHOco (Курбаса);2,00;170,00;52,41
2022-01-16;BI-00004982;SC Еклер Бейліс;SC Еклери;55,00;шт;Підрозділ SHOco (Угорська);6,00;330,00;84,69
2022-01-16;BI-00005513;SC Міні тарта Фундук;SC Міні тістечка/десерти;45,00;шт;Підрозділ SHOco (Сахарова);40,00;1750,00;370,39
2022-01-16;BI-00000019;SC Еклер Груша;SC Еклери;55,00;шт;Підрозділ SHOco (Кульпарківська);10,00;550,00;142,20
2022-01-16;BI-00003502;SC Тарта Фундук;SC Тістечка/Десерти;99,00;шт;Підрозділ SHOco (Кульпарківська);5,00;495,00;128,59
2022-01-16;BI-00007659;SC Крафін Йогурт Ожина;SC Круасани/Слойки;55,00;шт;Підрозділ SHOco (Курбаса);4,00;220,00;61,69
