Date;GoodID;GoodName;GoodParent;RetailPrice;UnitOfMeasurement;Department;Quantity;SumOfSale;Cost
2020-03-15;BI-00000017;SC Еклер Банан Маракуйя;SC Еклери;49,00;шт;Підрозділ SHOco (Сахарова);14,00;686,00;111,11
2020-03-15;BI-00000017;SC Еклер Банан Маракуйя;SC Еклери;49,00;шт;Підрозділ SHOco (Курбаса);9,00;391,46;71,43
2020-03-15;BI-00000017;SC Еклер Банан Маракуйя;SC Еклери;49,00;шт;Підрозділ SHOco (Кульпарківська);7,00;310,00;55,56
2020-03-15;BI-00000018;SC Еклер Ваніль;SC Еклери;45,00;шт;Підрозділ SHOco (Сахарова);10,00;450,00;65,46
2020-03-15;BI-00000018;SC Еклер Ваніль;SC Еклери;45,00;шт;Підрозділ SHOco (Курбаса);4,00;151,00;26,19
2020-03-15;BI-00000018;SC Еклер Ваніль;SC Еклери;45,00;шт;Підрозділ SHOco (Кульпарківська);3,00;135,00;19,64
2020-03-15;BI-00000019;SC Еклер Груша;SC Еклери;45,00;шт;Підрозділ SHOco (Сахарова);6,00;270,00;59,02
2020-03-15;BI-00000019;SC Еклер Груша;SC Еклери;45,00;шт;Підрозділ SHOco (Курбаса);3,00;135,00;29,51
2020-03-15;BI-00000019;SC Еклер Груша;SC Еклери;45,00;шт;Підрозділ SHOco (Кульпарківська);4,00;180,00;39,34
2020-03-15;BI-00000022;SC Еклер Карамель;SC Еклери;49,00;шт;Підрозділ SHOco (Сахарова);24,00;1147,00;234,79
2020-03-15;BI-00000022;SC Еклер Карамель;SC Еклери;49,00;шт;Підрозділ SHOco (Курбаса);3,00;147,00;29,35
2020-03-15;BI-00000022;SC Еклер Карамель;SC Еклери;49,00;шт;Підрозділ SHOco (Кульпарківська);6,00;265,00;58,70
2020-03-15;BI-00000023;SC Еклер Кокос;SC Еклери;45,00;шт;Підрозділ SHOco (Сахарова);13,00;565,00;162,87
2020-03-15;BI-00000023;SC Еклер Кокос;SC Еклери;45,00;шт;Підрозділ SHOco (Курбаса);2,00;90,00;25,06
2020-03-15;BI-00000023;SC Еклер Кокос;SC Еклери;45,00;шт;Підрозділ SHOco (Кульпарківська);5,00;225,00;62,64
2020-03-15;BI-00000027;SC Еклер Фісташка;SC Еклери;49,00;шт;Підрозділ SHOco (Сахарова);18,00;882,00;260,25
2020-03-15;BI-00000027;SC Еклер Фісташка;SC Еклери;49,00;шт;Підрозділ SHOco (Курбаса);9,00;424,46;130,13
2020-03-15;BI-00000027;SC Еклер Фісташка;SC Еклери;49,00;шт;Підрозділ SHOco (Кульпарківська);16,00;760,00;231,33
2020-03-15;BI-00000028;SC Еклер Фундук ;SC Еклери;45,00;шт;Підрозділ SHOco (Сахарова);7,00;315,00;93,52
2020-03-15;BI-00000028;SC Еклер Фундук ;SC Еклери;45,00;шт;Підрозділ SHOco (Курбаса);4,00;180,00;53,43
2020-03-15;BI-00000028;SC Еклер Фундук ;SC Еклери;45,00;шт;Підрозділ SHOco (Кульпарківська);6,00;270,00;80,15
2020-03-15;BI-00000029;SC Еклер Ягода;SC Еклери;45,00;шт;Підрозділ SHOco (Сахарова);15,00;675,00;86,26
2020-03-15;BI-00000029;SC Еклер Ягода;SC Еклери;45,00;шт;Підрозділ SHOco (Курбаса);5,00;196,00;28,75
2020-03-15;BI-00000029;SC Еклер Ягода;SC Еклери;45,00;шт;Підрозділ SHOco (Кульпарківська);2,00;90,00;11,50
2020-03-15;BI-00000032;SC Міні еклер Банан Маракуя;SC Міні еклери;29,00;шт;Підрозділ SHOco (Сахарова);30,00;864,00;128,09
2020-03-15;BI-00000037;SC Міні еклер Карамель;SC Міні еклери;29,00;шт;Підрозділ SHOco (Сахарова);10,00;318,40;56,17
2020-03-15;BI-00000038;SC Міні еклер Кокос;SC Міні еклери;29,00;шт;Підрозділ SHOco (Сахарова);10,00;288,55;64,44
2020-03-15;BI-00000042;SC Міні еклер Фісташка;SC Міні еклери;29,00;шт;Підрозділ SHOco (Сахарова);10,00;318,40;76,85
2020-03-15;BI-00000043;SC Міні еклер Фундук;SC Міні еклери;29,00;шт;Підрозділ SHOco (Сахарова);30,00;864,00;181,95
2020-03-15;BI-00000044;SC Міні еклер Ягода;SC Міні еклери;25,00;шт;Підрозділ SHOco (Сахарова);30,00;783,00;112,62
2020-03-15;BI-00000051;SC Крафін Лимонний Курд;SC Круасани/Слойки;55,00;шт;Підрозділ SHOco (Сахарова);6,00;330,00;56,15
2020-03-15;BI-00000051;SC Крафін Лимонний Курд;SC Круасани/Слойки;55,00;шт;Підрозділ SHOco (Кульпарківська);3,00;130,00;28,07
2020-03-15;BI-00000054;SC Круасан Шоколадний ганаш;SC Круасани/Слойки;48,00;шт;Підрозділ SHOco (Сахарова);39,00;1857,60;679,51
2020-03-15;BI-00000054;SC Круасан Шоколадний ганаш;SC Круасани/Слойки;48,00;шт;Підрозділ SHOco (Курбаса);9,00;403,20;156,81
2020-03-15;BI-00000054;SC Круасан Шоколадний ганаш;SC Круасани/Слойки;48,00;шт;Підрозділ SHOco (Кульпарківська);12,00;562,00;209,09
2020-03-15;BI-00000056;SC Круасан Яблуко;SC Круасани/Слойки;45,00;шт;Підрозділ SHOco (Сахарова);22,00;951,50;207,73
2020-03-15;BI-00000056;SC Круасан Яблуко;SC Круасани/Слойки;45,00;шт;Підрозділ SHOco (Курбаса);10,00;450,00;94,43
2020-03-15;BI-00000056;SC Круасан Яблуко;SC Круасани/Слойки;45,00;шт;Підрозділ SHOco (Кульпарківська);14,00;616,50;132,19
